transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0010951,USR01337,MRC0350,Merchant,749.91,2024-01-25 06:17,2024-01-25,6,Thursday,0,0,-7181.73,P2M,GPay,Android,Pending,Tier 2,Not Verified,34,1039.16,0.207,0,0,0,1,0.2783,0,0,24125.9,0.68
TXN0001250,USR00415,MRC0084,Merchant,715.25,2024-01-25 06:22,2024-01-25,6,Thursday,0,0,-129713.42,Recharge,GPay,Android,Success,Tier 2,Not Verified,33,682.22,0.465,0,0,0,0,0.0484,0,0,48549.07,0.66
TXN0007963,USR01961,MRC0019,Merchant,1027.64,2024-01-25 08:00,2024-01-25,8,Thursday,0,0,-470297.35,EMI,PhonePe,iOS,Success,Tier 2,Verified,30,1028.83,0.425,0,0,3,0,0.0012,0,1,76315.46,0.6
TXN0015503,USR00245,USR01054,User,134.99,2024-01-25 08:31,2024-01-25,8,Thursday,0,0,-440919.65,P2P,PhonePe,iOS,Success,Tier 3,Verified,12,419.19,0.691,0,0,0,0,0.678,0,0,19508.78,0.24
TXN0006908,USR01072,USR01220,User,754.33,2024-01-25 09:01,2024-01-25,9,Thursday,0,0,-352802.1,P2P,Paytm,Android,Success,Tier 1,Verified,16,738.09,0.511,0,0,0,0,0.022,0,0,16618.09,0.32
TXN0001326,USR01445,MRC0055,Merchant,566.95,2024-01-25 09:17,2024-01-25,9,Thursday,0,0,,EMI,GPay,iOS,Success,Tier 1,Verified,62,329.58,0.153,0,0,0,0,0.7202,0,1,17185.76,1
TXN0019990,USR01852,MRC0231,Merchant,860.87,2024-01-25 09:31,2024-01-25,9,Thursday,0,0,-144347.82,Recharge,PhonePe,Android,Success,Tier 1,Verified,62,698.54,0.777,0,0,0,0,0.2324,0,0,33921.74,1
TXN0012968,USR00631,USR00235,User,531.14,2024-01-25 11:10,2024-01-25,11,Thursday,0,0,-259603.25,P2P,GPay,Android,Success,Tier 2,Verified,29,396.06,0.752,0,0,0,1,0.3411,0,0,48715.83,0.58
TXN0015697,USR01327,USR01377,User,934.56,2024-01-25 11:17,2024-01-25,11,Thursday,0,0,13180.35,P2P,WhatsApp Pay,Android,Success,Tier 3,Verified,16,684.96,0.665,0,0,0,0,0.3644,0,0,41321.99,0.32
TXN0006273,USR01274,USR00564,User,415.87,2024-01-25 11:17,2024-01-25,11,Thursday,0,0,-482402.45,P2P,BHIM,Android,Success,Tier 1,Verified,40,407.58,0.734,0,0,0,0,0.0203,0,0,28311.99,0.8
TXN0007774,USR01498,MRC0339,Merchant,896.15,2024-01-25 11:30,2024-01-25,11,Thursday,0,0,-248274.37,Bill Payment,Paytm,Android,Success,Tier 1,Verified,29,1250.06,0.847,0,0,0,2,0.2831,0,1,49555.18,0.58
TXN0015457,USR01694,MRC0088,Merchant,2109.93,2024-01-25 11:39,2024-01-25,11,Thursday,0,0,-126894.87,P2M,PhonePe,Android,Failed,Tier 1,Not Verified,52,796.93,0.74,0,0,0,0,1.6476,0,0,63985.27,1
TXN0009781,USR00549,USR01566,User,1922.11,2024-01-25 11:51,2024-01-25,11,Thursday,0,0,-341161.32,P2P,PhonePe,Android,Success,Tier 2,Verified,12,795.57,0.363,0,0,0,1,1.416,0,0,54708.84,0.24
TXN0012653,USR00302,USR00437,User,145.43,2024-01-25 12:14,2024-01-25,12,Thursday,0,0,-319810.77,P2P,WhatsApp Pay,iOS,Success,Tier 2,Verified,23,235.52,0.183,0,0,0,0,0.3825,0,0,61013.06,0.46
TXN0003583,USR01262,MRC0088,Merchant,2977.19,2024-01-25 12:14,2024-01-25,12,Thursday,0,0,-241720.03,Bill Payment,BHIM,Android,Success,Tier 1,Verified,7,763.16,0.76,0,0,0,2,2.9011,0,1,12637.75,0.14
TXN0015994,USR00050,MRC0118,Merchant,465.28,2024-01-25 13:50,2024-01-25,13,Thursday,0,0,-18632.62,Recharge,GPay,Android,Success,Tier 1,Verified,49,560.87,0.172,0,0,0,0,0.1704,0,0,29497.81,0.98
TXN0000390,USR01154,MRC0246,Merchant,1091.45,2024-01-25 13:50,2024-01-25,13,Thursday,0,0,,Recharge,Paytm,Android,Success,Tier 1,Verified,77,1104.9,0.362,0,0,0,0,0.0122,0,0,40045.16,1
TXN0013777,USR00630,USR01597,User,377.92,2024-01-25 14:10,2024-01-25,14,Thursday,0,0,-472705.88,P2P,GPay,Android,Success,Tier 1,Not Verified,31,762.3,0.948,0,0,0,0,0.5042,0,0,79548.98,0.62
TXN0019477,USR01667,MRC0085,Merchant,73.19,2024-01-25 14:45,2024-01-25,14,Thursday,0,0,-299386.55,P2M,Amazon Pay,Android,Success,Tier 2,Verified,45,151.1,0.277,1,0,0,2,0.5156,0,0,47838.33,0.9
TXN0007647,USR01882,USR00993,User,204.71,2024-01-25 14:47,2024-01-25,14,Thursday,0,0,-154449.68,P2P,PhonePe,Android,Success,Tier 3,Not Verified,24,265.59,0.54,1,0,4,0,0.2292,0,0,70669.23,0.48
TXN0001814,USR01896,MRC0015,Merchant,1800.54,2024-01-25 15:15,2024-01-25,15,Thursday,0,0,,Bill Payment,PhonePe,Android,Success,Tier 2,Verified,33,787.02,0.342,0,0,5,0,1.2878,1,1,11046.09,0.66
TXN0018445,USR01017,MRC0363,Merchant,740.23,2024-01-25 15:33,2024-01-25,15,Thursday,0,0,-328645.55,Subscription,GPay,Android,Success,Tier 2,Verified,23,570.11,0.56,0,0,0,,0.2984,0,1,20076.97,0.46
TXN0019880,USR01755,USR00927,User,137.53,2024-01-25 16:14,2024-01-25,16,Thursday,0,0,32826.48,P2P,PhonePe,Android,Success,Tier 3,Verified,12,228.04,0.51,0,0,0,0,0.3969,0,0,23903.29,0.24
TXN0013254,USR00594,MRC0360,Merchant,1448.28,2024-01-25 16:18,2024-01-25,16,Thursday,0,0,-359089.45,P2M,Amazon Pay,Web,Success,Tier 2,Verified,21,1382.06,0.886,0,0,0,0,0.0479,0,0,3755.04,0.42
TXN0005560,USR01931,MRC0012,Merchant,6554.84,2024-01-25 17:11,2024-01-25,17,Thursday,0,0,-464492.98,P2M,GPay,iOS,Success,Tier 1,Verified,36,1198.3,0.949,0,0,0,0,4.4701,0,0,69863.63,0.72
TXN0017889,USR00432,MRC0243,Merchant,825.1,2024-01-25 17:22,2024-01-25,17,Thursday,0,0,-66087.17,Bill Payment,Paytm,iOS,Success,Tier 1,Verified,32,665.39,0.981,0,0,0,0,0.24,0,1,60979.8,0.64
TXN0016138,USR01323,USR01859,User,451.05,2024-01-25 17:28,2024-01-25,17,Thursday,0,0,-445853.4,P2P,WhatsApp Pay,Android,Success,Tier 1,Verified,55,1719.43,0.76,0,0,0,0,0.7377,0,0,74903.39,1
TXN0009500,USR00211,MRC0105,Merchant,780.68,2024-01-25 17:48,2024-01-25,17,Thursday,0,0,-227476.3,P2M,GPay,Android,Success,Tier 1,Verified,30,554.72,0.675,0,0,0,1,0.4073,0,0,27872.54,0.6
TXN0008529,USR01478,USR01154,User,316.35,2024-01-25 18:12,2024-01-25,18,Thursday,0,0,-298989.18,P2P,GPay,Android,Success,Tier 3,Verified,11,104.29,0.562,0,0,1,0,2.0334,0,0,1602.28,0.22
TXN0006323,USR00742,USR01132,User,716.61,2024-01-25 19:02,2024-01-25,19,Thursday,0,0,-29431.28,P2P,Amazon Pay,Android,Success,Tier 1,Verified,47,1224.86,0.996,0,0,2,4,0.4149,0,0,47763.79,0.94
TXN0012586,USR00498,MRC0335,Merchant,2573.93,2024-01-25 19:32,2024-01-25,19,Thursday,0,0,-39303.88,Recharge,PhonePe,Android,Success,Tier 1,Verified,49,603.67,0.322,0,0,1,0,3.2638,0,0,64972.69,0.98
TXN0001834,USR01242,MRC0313,Merchant,2251.72,2024-01-25 19:48,2024-01-25,19,Thursday,0,0,-382903.68,P2M,GPay,Android,Success,Tier 2,Verified,34,749.43,0.206,0,0,0,1,2.0046,0,0,15929.56,0.68
TXN0010553,USR01932,MRC0091,Merchant,2908.54,2024-01-25 19:50,2024-01-25,19,Thursday,0,0,-181695.43,P2M,GPay,Android,Success,Tier 1,Verified,58,1963.13,0.897,0,0,0,1,0.4816,0,0,21989.77,1
TXN0011584,USR00241,MRC0381,Merchant,1540.36,2024-01-25 19:59,2024-01-25,19,Thursday,0,0,-478610.73,P2M,GPay,Android,Failed,Tier 3,Not Verified,25,912.45,0.187,1,0,0,0,0.6882,0,0,70967.1,0.5
TXN0016555,USR00071,MRC0337,Merchant,1561.76,2024-01-25 20:28,2024-01-25,20,Thursday,0,0,-486853.87,P2M,BHIM,Android,Success,Tier 2,Verified,32,1776.27,0.763,0,0,3,4,0.1208,0,0,47941.43,0.64
TXN0014210,USR01746,USR00983,User,211.22,2024-01-25 20:49,2024-01-25,20,Thursday,0,0,-477716.57,P2P,GPay,iOS,Success,Tier 3,Verified,12,225.87,0.743,0,0,0,2,0.0649,0,0,74000.91,0.24
TXN0017557,USR00307,USR00595,User,331.33,2024-01-25 21:07,2024-01-25,21,Thursday,0,0,-57477.82,P2P,BHIM,Android,Success,Tier 1,Verified,56,762.31,0.105,0,0,0,0,0.5654,0,0,46729.11,1
TXN0010628,USR00241,MRC0371,Merchant,1320.36,2024-01-25 21:17,2024-01-25,21,Thursday,0,0,-411736.83,Recharge,GPay,Android,Success,Tier 3,Not Verified,25,912.45,0.187,0,0,0,0,0.447,0,0,8672.07,0.5
TXN0005693,USR01246,MRC0015,Merchant,327.76,2024-01-25 21:45,2024-01-25,21,Thursday,0,0,-411356.12,Bill Payment,BHIM,iOS,Success,Tier 2,Verified,29,465.62,0.491,0,0,0,0,0.2961,0,1,1123.41,0.58
TXN0019413,USR00849,MRC0014,Merchant,434.62,2024-01-25 21:52,2024-01-25,21,Thursday,0,0,-489069.75,Bill Payment,PhonePe,Android,Success,Tier 1,Verified,44,288.4,0.797,0,0,3,0,0.507,0,1,57463.23,0.88
TXN0001504,USR01426,MRC0252,Merchant,117.04,2024-01-25 22:31,2024-01-25,22,Thursday,0,1,-86572.42,Bill Payment,PhonePe,iOS,Success,Tier 3,Verified,29,138.1,0.508,0,0,0,2,0.1525,0,1,36294.97,0.58
TXN0009652,USR01370,USR01835,User,649.15,2024-01-25 23:53,2024-01-25,23,Thursday,0,1,-28255.6,P2P,Paytm,Android,Success,Tier 1,Verified,23,1046.31,0.498,0,0,0,0,0.3796,0,0,30885.58,0.46
TXN0002010,USR01981,MRC0352,Merchant,319.95,2024-01-25 23:58,2024-01-25,23,Thursday,0,1,-326681.55,EMI,GPay,Android,Success,Tier 2,Verified,23,316.33,0.919,0,0,0,0,0.0114,0,1,12940.98,0.46
TXN0004606,USR01296,USR01979,User,226.9,2024-01-26 01:15,2024-01-26,1,Friday,0,1,-316450.23,P2P,GPay,Android,Pending,Tier 1,Not Verified,34,710.11,0.928,0,0,2,0,0.6805,0,0,35976.04,0.68
TXN0016800,USR01852,MRC0330,Merchant,2359.54,2024-01-26 02:02,2024-01-26,2,Friday,0,1,-126196.13,P2M,Amazon Pay,Android,Success,Tier 1,Verified,62,698.54,0.777,0,0,0,4,2.3778,1,0,58145.29,1
TXN0006984,USR01323,MRC0140,Merchant,479.8,2024-01-26 02:17,2024-01-26,2,Friday,0,1,-199003.53,Recharge,GPay,Android,Success,Tier 1,Verified,55,1719.43,0.76,0,0,0,2,0.721,0,0,32799.4,1
TXN0014815,USR01955,USR00974,User,149.85,2024-01-26 02:18,2024-01-26,2,Friday,0,1,-445145.77,P2P,Paytm,Android,Success,Tier 2,Verified,32,54.56,0.533,0,0,1,0,1.7465,0,0,50671.62,0.64
TXN0017747,USR00730,USR00997,User,287.02,2024-01-26 03:02,2024-01-26,3,Friday,0,1,-156084.2,P2P,GPay,Android,Success,Tier 3,Verified,14,315.12,0.149,0,0,0,1,,0,0,52679.96,0.28
TXN0019186,USR00397,USR00624,User,1171.05,2024-01-26 03:17,2024-01-26,3,Friday,0,1,-224422.23,P2P,GPay,iOS,Success,Tier 1,Verified,31,718.61,0.767,0,0,0,0,0.6296,0,0,50179.77,0.62
TXN0009833,USR00676,MRC0345,Merchant,1076.41,2024-01-26 03:36,2024-01-26,3,Friday,0,1,-351314.8,Bill Payment,BHIM,Web,Success,Tier 1,Verified,45,365.73,0.443,0,0,1,0,1.9432,0,1,37388.56,0.9
TXN0016031,USR01427,MRC0146,Merchant,2601.45,2024-01-26 04:32,2024-01-26,4,Friday,0,1,-44755.08,Recharge,GPay,Android,Success,Tier 2,Verified,40,1825.97,0.812,0,0,0,0,0.4247,0,0,2610.58,0.8
TXN0009890,USR00524,MRC0202,Merchant,175.63,2024-01-26 04:44,2024-01-26,4,Friday,0,1,9601.3,Bill Payment,Amazon Pay,Android,Success,Tier 3,Verified,20,250.07,0.667,0,0,1,3,0.2977,1,1,68464.75,0.4
TXN0010102,USR01131,MRC0167,Merchant,124.77,2024-01-26 04:46,2024-01-26,4,Friday,0,1,-247538.28,Bill Payment,Amazon Pay,iOS,Success,Tier 2,Verified,19,446.11,0.734,0,0,0,4,0.7203,1,1,78832.43,0.38
TXN0013358,USR00895,MRC0375,Merchant,86.08,2024-01-26 04:53,2024-01-26,4,Friday,0,1,-153963.47,P2M,PhonePe,iOS,Success,Tier 3,Verified,18,173.71,0.405,0,0,2,0,0.5045,0,0,52552.56,0.36
TXN0017210,USR00582,MRC0261,Merchant,158.44,2024-01-26 05:47,2024-01-26,5,Friday,0,1,-300281.23,P2M,Paytm,Android,Success,Tier 2,Verified,30,257.45,0.855,0,0,0,0,,0,0,31265.36,0.6
TXN0019818,USR01983,MRC0356,Merchant,434.14,2024-01-26 06:04,2024-01-26,6,Friday,0,0,11912.03,P2M,GPay,Android,Success,Tier 2,Verified,19,905.76,0.535,0,0,0,0,0.5207,0,0,75122.58,0.38
TXN0005412,USR00677,MRC0167,Merchant,209.73,2024-01-26 06:23,2024-01-26,6,Friday,0,0,-15833.4,Recharge,PhonePe,Android,Success,Tier 2,Verified,40,457.73,0.337,0,0,0,2,0.5418,0,0,44865,0.8
TXN0014756,USR01828,MRC0071,Merchant,369.23,2024-01-26 06:24,2024-01-26,6,Friday,0,0,-451079.68,Bill Payment,Amazon Pay,iOS,Success,Tier 2,Verified,23,384.55,0.731,0,0,0,3,0.0398,0,1,9687.59,0.46
TXN0006388,USR01920,MRC0360,Merchant,147.75,2024-01-26 06:36,2024-01-26,6,Friday,0,0,-205074.43,Bill Payment,Paytm,Android,Success,Tier 2,Verified,13,279.87,0.289,0,0,1,1,0.4721,0,1,49183.31,0.26
TXN0017036,USR00080,MRC0380,Merchant,210.23,2024-01-26 07:25,2024-01-26,7,Friday,0,0,-78325.85,EMI,Paytm,iOS,Success,Tier 3,Verified,17,271.51,0.619,0,0,1,2,0.2257,0,1,1424.1,0.34
TXN0015676,USR00562,USR00747,User,1061.97,2024-01-26 07:48,2024-01-26,7,Friday,0,0,-53506.52,P2P,Amazon Pay,Android,Success,Tier 1,Verified,54,734.82,0.242,0,0,1,0,0.4452,0,0,29230.72,1
TXN0007358,USR00284,MRC0269,Merchant,3855.64,2024-01-26 08:00,2024-01-26,8,Friday,0,0,-372890.13,Bill Payment,GPay,Android,Success,Tier 2,Verified,21,384.12,0.691,0,0,1,3,9.0376,0,1,11870.54,0.42
TXN0007792,USR01855,USR00301,User,117.93,2024-01-26 08:26,2024-01-26,8,Friday,0,0,-101758.83,P2P,PhonePe,Android,Success,Tier 3,Verified,26,165.83,0.762,0,0,1,2,0.2889,0,0,14295.62,0.52
TXN0002550,USR00438,USR01226,User,492.02,2024-01-26 08:45,2024-01-26,8,Friday,0,0,-19604.03,P2P,Amazon Pay,Android,Pending,Tier 1,Verified,61,632.76,0.462,0,0,1,0,0.2224,0,0,1324.93,1
TXN0017508,USR01475,MRC0398,Merchant,596.17,2024-01-26 08:54,2024-01-26,8,Friday,0,0,-121124.95,P2M,BHIM,Android,Success,Tier 2,Verified,36,708.05,0.187,0,0,0,0,0.158,0,0,61113.95,0.72
TXN0004129,USR00849,USR00577,User,74.7,2024-01-26 08:54,2024-01-26,8,Friday,0,0,-84515.92,P2P,WhatsApp Pay,Android,Failed,Tier 1,Verified,44,288.4,0.797,1,0,0,0,0.741,0,0,79307.21,0.88
TXN0000801,USR01908,MRC0383,Merchant,2989.21,2024-01-26 08:57,2024-01-26,8,Friday,0,0,-442088.9,P2M,PhonePe,Android,Success,Tier 2,Verified,37,819.1,0.905,0,0,0,0,2.6494,0,0,50623.71,0.74
TXN0011038,USR01448,MRC0241,Merchant,261.44,2024-01-26 10:21,2024-01-26,10,Friday,0,0,-462394.8,P2M,PhonePe,iOS,Pending,Tier 2,Not Verified,29,289.17,0.455,0,0,0,,0.0959,0,0,57803.47,0.58
TXN0006872,USR00447,MRC0063,Merchant,440.99,2024-01-26 10:36,2024-01-26,10,Friday,0,0,-476250.77,P2M,PhonePe,Web,Success,Tier 2,Not Verified,17,1009.15,0.475,0,0,0,0,0.563,0,0,25208.57,0.34
TXN0006589,USR00527,MRC0195,Merchant,1381.69,2024-01-26 10:40,2024-01-26,10,Friday,0,0,-419390.7,Bill Payment,GPay,Android,Success,Tier 1,Verified,41,1357.34,0.885,0,0,0,0,0.0179,0,1,21177.96,0.82
TXN0011288,USR00397,USR00440,User,4700.2,2024-01-26 10:46,2024-01-26,10,Friday,0,0,-257645.93,P2P,Amazon Pay,iOS,Success,Tier 1,Verified,31,718.61,0.767,0,0,0,1,5.5407,0,0,54913.54,0.62
TXN0011339,USR00583,MRC0065,Merchant,1029.29,2024-01-26 11:14,2024-01-26,11,Friday,0,0,-119779.2,P2M,PhonePe,iOS,Success,Tier 2,Not Verified,34,541.93,0.959,0,0,2,1,0.8993,0,0,79590.57,0.68
TXN0005179,USR01057,USR00856,User,1139.36,2024-01-26 11:15,2024-01-26,11,Friday,0,0,-408675.13,P2P,GPay,iOS,Success,Tier 3,Verified,28,384.33,0.282,0,0,0,0,1.9645,0,0,15698.66,0.56
TXN0007783,USR01980,USR01217,User,122.81,2024-01-26 11:23,2024-01-26,11,Friday,0,0,-70840.92,P2P,PhonePe,iOS,Success,Tier 2,Verified,19,851.48,0.246,0,0,1,0,0.8558,0,0,15226.21,0.38
TXN0018657,USR00258,MRC0053,Merchant,695.09,2024-01-26 11:23,2024-01-26,11,Friday,0,0,-81896.7,P2M,PhonePe,Android,Success,Tier 3,Verified,24,439.58,0.986,0,0,0,0,0.5813,0,0,30966.08,0.48
TXN0015919,USR00539,MRC0317,Merchant,285.95,2024-01-26 11:28,2024-01-26,11,Friday,0,0,-105148.27,P2M,BHIM,Android,Success,Tier 3,Verified,15,530.28,0.298,1,0,1,3,0.4608,1,0,58145.6,0.3
TXN0015818,USR01472,MRC0222,Merchant,804.92,2024-01-26 12:08,2024-01-26,12,Friday,0,0,-295968.07,P2M,Amazon Pay,Android,Success,Tier 3,Not Verified,14,663.9,0.287,0,0,0,1,0.2124,0,0,19478.79,0.28
TXN0016757,USR00334,USR00377,User,719.66,2024-01-26 12:15,2024-01-26,12,Friday,0,0,22992.65,P2P,Amazon Pay,iOS,Success,Tier 2,Verified,23,663.85,0.681,0,0,0,0,0.0841,0,0,72968.6,0.46
TXN0011754,USR00527,MRC0077,Merchant,1175.92,2024-01-26 12:38,2024-01-26,12,Friday,0,0,-46093.35,P2M,Paytm,Android,Success,Tier 1,Verified,41,1357.34,0.885,0,1,4,0,0.1337,0,0,19207.13,0.82
TXN0013111,USR00134,MRC0087,Merchant,1999.44,2024-01-26 14:16,2024-01-26,14,Friday,0,0,-38577.58,P2M,PhonePe,Android,Success,Tier 1,Not Verified,44,1279.39,0.432,0,0,0,2,0.5628,0,0,16304.2,0.88
TXN0015499,USR01001,MRC0036,Merchant,441.89,2024-01-26 14:38,2024-01-26,14,Friday,0,0,-259433.15,P2M,Paytm,Android,Success,Tier 1,Verified,58,1275.57,0.849,0,0,1,0,0.6536,0,0,31740.02,1
TXN0014855,USR00612,MRC0195,Merchant,1561.38,2024-01-26 14:44,2024-01-26,14,Friday,0,0,-328114.05,Recharge,GPay,Android,Success,Tier 1,Verified,53,580.95,0.985,0,0,1,0,1.6876,0,0,71453.57,1
TXN0018711,USR00109,MRC0185,Merchant,46.87,2024-01-26 14:52,2024-01-26,14,Friday,0,0,-381402.87,Bill Payment,GPay,iOS,Success,Tier 2,Not Verified,39,171.9,0.455,0,0,4,1,0.7273,0,1,70435.53,0.78
TXN0016020,USR00858,USR01042,User,713.19,2024-01-26 14:54,2024-01-26,14,Friday,0,0,-169930.77,P2P,PhonePe,iOS,Failed,Tier 1,Verified,34,885.44,0.136,0,0,0,2,,0,0,70916.52,0.68
TXN0007946,USR00689,USR01856,User,571.81,2024-01-26 15:34,2024-01-26,15,Friday,0,0,18775.88,P2P,Paytm,iOS,Success,Tier 1,Verified,47,1091.9,0.233,0,0,0,0,0.4763,0,0,16400.34,0.94
TXN0008100,USR00954,MRC0346,Merchant,192.91,2024-01-26 16:13,2024-01-26,16,Friday,0,0,-239895.87,P2M,WhatsApp Pay,Android,Success,Tier 2,Verified,14,1157.66,0.52,0,0,0,0,0.8334,0,0,52164.14,0.28
TXN0011975,USR00048,USR01864,User,719.74,2024-01-26 16:55,2024-01-26,16,Friday,0,0,-336117.73,P2P,Paytm,Android,Success,Tier 2,Verified,28,740.13,0.367,0,0,0,0,0.0275,0,0,27247.05,0.56
TXN0011578,USR00402,USR00822,User,183.67,2024-01-26 17:00,2024-01-26,17,Friday,0,0,-283176.2,P2P,BHIM,Android,Success,Tier 2,Verified,26,234.67,0.309,1,0,0,0,0.2173,0,0,32968.83,0.52
TXN0004448,USR01757,MRC0093,Merchant,748.63,2024-01-26 17:09,2024-01-26,17,Friday,0,0,-132278.2,P2M,PhonePe,Android,Failed,Tier 2,Verified,15,334.51,0.68,0,0,0,0,1.238,0,0,77451.94,0.3
TXN0010936,USR00571,MRC0016,Merchant,196.74,2024-01-26 17:12,2024-01-26,17,Friday,0,0,-222949.77,P2M,GPay,iOS,Success,Tier 2,Verified,28,260.92,0.223,0,0,0,0,0.246,0,0,44785.6,0.56
TXN0000648,USR00053,USR00099,User,552.91,2024-01-26 17:14,2024-01-26,17,Friday,0,0,,P2P,GPay,Android,Success,Tier 3,Verified,18,541.93,0.385,0,0,0,0,0.0203,0,0,6316.44,0.36
TXN0004162,USR00563,MRC0248,Merchant,695.8,2024-01-26 17:47,2024-01-26,17,Friday,0,0,-171910.72,Bill Payment,BHIM,Android,Success,Tier 1,Verified,61,420.03,0.918,0,0,0,0,0.6565,0,1,33913.85,1
TXN0001265,USR01399,MRC0183,Merchant,325.38,2024-01-26 17:53,2024-01-26,17,Friday,0,0,,Subscription,PhonePe,Android,Success,Tier 3,Verified,18,217.41,0.874,0,0,0,1,0.4966,0,1,29491.83,0.36
TXN0014027,USR00731,MRC0329,Merchant,883.6,2024-01-26 20:01,2024-01-26,20,Friday,0,0,-168518.18,Subscription,GPay,Android,Success,Tier 1,Verified,29,511.92,0.988,0,0,0,2,0.7261,0,1,5568.17,0.58
TXN0001743,USR01146,MRC0023,Merchant,1269.88,2024-01-26 20:09,2024-01-26,20,Friday,0,0,-184243.03,Bill Payment,GPay,Android,Success,Tier 2,Verified,28,1203.95,0.315,0,0,0,0,0.0548,0,1,48577.81,0.56
TXN0005703,USR00034,MRC0334,Merchant,305.22,2024-01-26 21:03,2024-01-26,21,Friday,0,0,-126881.32,P2M,PhonePe,Android,Success,Tier 2,Verified,30,261.92,0.323,0,0,3,0,0.1653,1,0,25897.18,0.6
TXN0004363,USR00940,USR01040,User,38.51,2024-01-26 21:12,2024-01-26,21,Friday,0,0,-141397.52,P2P,GPay,Android,Success,Tier 2,Verified,24,100.52,0.685,1,1,0,0,0.6169,0,0,40513.7,0.48
TXN0015956,USR01209,MRC0041,Merchant,261.97,2024-01-26 21:18,2024-01-26,21,Friday,0,0,-194010.47,P2M,BHIM,Android,Success,Tier 1,Not Verified,61,273.25,0.163,0,0,0,0,0.0413,0,0,44251.91,1
TXN0014401,USR01754,MRC0185,Merchant,596.3,2024-01-26 21:25,2024-01-26,21,Friday,0,0,-89027.03,Subscription,GPay,Web,Success,Tier 1,Verified,52,898.64,0.709,0,0,1,1,0.3364,0,1,75287.05,1
TXN0009583,USR00869,MRC0032,Merchant,697.34,2024-01-26 21:43,2024-01-26,21,Friday,0,0,-182336.05,P2M,PhonePe,iOS,Success,Tier 1,Verified,79,1255.6,0.245,1,0,3,0,0.4446,0,0,47680.46,1
TXN0007850,USR01373,MRC0177,Merchant,918.19,2024-01-26 22:15,2024-01-26,22,Friday,0,1,-352252.1,Recharge,GPay,Android,Success,Tier 2,Verified,20,587.48,0.541,0,0,0,0,0.5629,0,0,22532.8,0.4
TXN0010448,USR00571,MRC0088,Merchant,102.86,2024-01-26 22:33,2024-01-26,22,Friday,0,1,-185738.13,P2M,PhonePe,iOS,Success,Tier 2,Verified,28,260.92,0.223,0,0,0,0,0.6058,0,0,3695.06,0.56
TXN0007238,USR01726,USR01846,User,321.24,2024-01-26 23:21,2024-01-26,23,Friday,0,1,-336279.13,P2P,PhonePe,Android,Success,Tier 2,Verified,46,291.4,0.309,0,0,0,3,0.1024,0,0,33713.21,0.92
TXN0011335,USR01132,USR00333,User,2481.01,2024-01-26 23:57,2024-01-26,23,Friday,0,1,-5154.95,P2P,GPay,Web,Failed,Tier 1,Verified,59,2003.18,0.652,0,0,1,0,,0,0,47272.8,1
TXN0008980,USR01257,USR00807,User,235.24,2024-01-26 23:58,2024-01-26,23,Friday,0,1,-68353.62,P2P,PhonePe,Android,Success,Tier 1,Verified,35,366.47,0.597,0,0,0,0,0.3581,0,0,30960.86,0.7
TXN0018190,USR01224,MRC0374,Merchant,85.3,2024-01-27 00:11,2024-01-27,0,Saturday,1,1,11548.5,P2M,PhonePe,Android,Success,Tier 3,Verified,22,324.94,0.404,0,0,0,0,0.7375,0,0,61410.48,0.44
TXN0016946,USR00676,MRC0061,Merchant,186.29,2024-01-27 00:21,2024-01-27,0,Saturday,1,1,4302.15,P2M,GPay,iOS,Success,Tier 1,Verified,45,365.73,0.443,0,0,0,0,0.4906,0,0,32527.96,0.9
TXN0000774,USR00914,MRC0008,Merchant,527.23,2024-01-27 00:26,2024-01-27,0,Saturday,1,1,,P2M,GPay,Android,Success,Tier 3,Verified,23,306.28,0.731,0,0,0,0,0.7214,0,0,52995.62,0.46
TXN0003334,USR01327,USR01134,User,1533.42,2024-01-27 01:00,2024-01-27,1,Saturday,1,1,-192104.33,P2P,BHIM,Android,Success,Tier 3,Verified,16,684.96,0.665,0,0,0,0,1.2387,0,0,70395.4,0.32
TXN0012808,USR01479,MRC0325,Merchant,434.25,2024-01-27 01:05,2024-01-27,1,Saturday,1,1,-155942.23,P2M,Paytm,iOS,Success,Tier 3,Verified,11,504.26,0.742,0,0,0,0,0.1388,0,0,69722.74,0.22
TXN0002340,USR00049,MRC0370,Merchant,1520.21,2024-01-27 01:44,2024-01-27,1,Saturday,1,1,-479146.95,P2M,Paytm,Android,Success,Tier 1,Verified,38,962.75,0.626,0,0,0,0,0.579,0,0,17098.42,0.76
TXN0005817,USR00488,MRC0110,Merchant,894.86,2024-01-27 02:27,2024-01-27,2,Saturday,1,1,-469953.73,P2M,Paytm,iOS,Success,Tier 2,Verified,25,644.77,0.177,0,0,0,0,0.3879,0,0,59418.07,0.5
